date,store_id,product_id,stock_quantity
2026-06-23,S002,P012,33
2026-06-23,S002,P013,32
2026-06-23,S002,P014,21
2026-06-23,S002,P015,54
2026-06-23,S002,P016,24
2026-06-23,S002,P017,17
2026-06-23,S002,P018,44
2026-06-23,S002,P019,11
2026-06-23,S002,P020,80
2026-06-23,S003,P001,18
2026-06-23,S003,P002,63
2026-06-23,S003,P003,45
2026-06-23,S003,P004,34
2026-06-23,S003,P005,42
2026-06-23,S003,P006,57
2026-06-23,S003,P007,35
2026-06-23,S003,P008,19
2026-06-23,S003,P009,10
2026-06-23,S003,P010,50
2026-06-23,S003,P011,28
2026-06-23,S003,P012,41
2026-06-23,S003,P013,13
2026-06-23,S003,P014,10
2026-06-23,S003,P015,17
2026-06-23,S003,P016,18
2026-06-23,S003,P017,10
2026-06-23,S003,P018,35
2026-06-23,S003,P019,28
2026-06-23,S003,P020,72
2026-06-24,S001,P001,12
2026-06-24,S001,P002,54
2026-06-24,S001,P003,62
2026-06-24,S001,P004,23
2026-06-24,S001,P005,35
2026-06-24,S001,P006,34
2026-06-24,S001,P007,31
2026-06-24,S001,P008,27
2026-06-24,S001,P009,14
2026-06-24,S001,P010,57
2026-06-24,S001,P011,20
2026-06-24,S001,P012,20
2026-06-24,S001,P013,49
2026-06-24,S001,P014,10
2026-06-24,S001,P015,38
2026-06-24,S001,P016,14
2026-06-24,S001,P017,34
2026-06-24,S001,P018,51
2026-06-24,S001,P019,33
2026-06-24,S001,P020,49
2026-06-24,S002,P001,11
2026-06-24,S002,P002,69
2026-06-24,S002,P003,15
2026-06-24,S002,P004,24
2026-06-24,S002,P005,51
2026-06-24,S002,P006,27
2026-06-24,S002,P007,28
2026-06-24,S002,P008,13
2026-06-24,S002,P009,15
2026-06-24,S002,P010,33
2026-06-24,S002,P011,22
2026-06-24,S002,P012,28
2026-06-24,S002,P013,23
2026-06-24,S002,P014,15
2026-06-24,S002,P015,53
2026-06-24,S002,P016,20
2026-06-24,S002,P017,16
2026-06-24,S002,P018,39
2026-06-24,S002,P019,61
2026-06-24,S002,P020,80
2026-06-24,S003,P001,12
2026-06-24,S003,P002,59
2026-06-24,S003,P003,45
2026-06-24,S003,P004,27
2026-06-24,S003,P005,36
2026-06-24,S003,P006,54
2026-06-24,S003,P007,32
2026-06-24,S003,P008,12
2026-06-24,S003,P009,14
2026-06-24,S003,P010,50
2026-06-24,S003,P011,24
2026-06-24,S003,P012,38
2026-06-24,S003,P013,61
2026-06-24,S003,P014,17
2026-06-24,S003,P015,14
2026-06-24,S003,P016,12
2026-06-24,S003,P017,66
2026-06-24,S003,P018,29
2026-06-24,S003,P019,22
2026-06-24,S003,P020,68
2026-06-25,S001,P001,14
2026-06-25,S001,P002,49
2026-06-25,S001,P003,57
2026-06-25,S001,P004,20
2026-06-25,S001,P005,26
2026-06-25,S001,P006,33
2026-06-25,S001,P007,29
2026-06-25,S001,P008,22
2026-06-25,S001,P009,11
2026-06-25,S001,P010,55
2026-06-25,S001,P011,19
2026-06-25,S001,P012,13
2026-06-25,S001,P013,42
2026-06-25,S001,P014,17
2026-06-25,S001,P015,35
2026-06-25,S001,P016,49
2026-06-25,S001,P017,34
2026-06-25,S001,P018,44
2026-06-25,S001,P019,26
2026-06-25,S001,P020,42
2026-06-25,S002,P001,10
2026-06-25,S002,P002,69
2026-06-25,S002,P003,68
2026-06-25,S002,P004,24
2026-06-25,S002,P005,41
2026-06-25,S002,P006,25
2026-06-25,S002,P007,27
2026-06-25,S002,P008,37
2026-06-25,S002,P009,11
2026-06-25,S002,P010,29
2026-06-25,S002,P011,22
2026-06-25,S002,P012,21
2026-06-25,S002,P013,14
2026-06-25,S002,P014,17
2026-06-25,S002,P015,46
2026-06-25,S002,P016,16
2026-06-25,S002,P017,12
2026-06-25,S002,P018,34
2026-06-25,S002,P019,58
2026-06-25,S002,P020,74
2026-06-25,S003,P001,11
2026-06-25,S003,P002,59
2026-06-25,S003,P003,40
2026-06-25,S003,P004,26
2026-06-25,S003,P005,33
2026-06-25,S003,P006,48
2026-06-25,S003,P007,30
2026-06-25,S003,P008,49
2026-06-25,S003,P009,12
2026-06-25,S003,P010,48
2026-06-25,S003,P011,24
2026-06-25,S003,P012,31
2026-06-25,S003,P013,56
2026-06-25,S003,P014,16
2026-06-25,S003,P015,13
2026-06-25,S003,P016,55
2026-06-25,S003,P017,60
2026-06-25,S003,P018,23
2026-06-25,S003,P019,15
2026-06-25,S003,P020,66
2026-06-26,S001,P001,12
2026-06-26,S001,P002,45
2026-06-26,S001,P003,52
2026-06-26,S001,P004,18
2026-06-26,S001,P005,16
2026-06-26,S001,P006,26
2026-06-26,S001,P007,28
2026-06-26,S001,P008,20
2026-06-26,S001,P009,18
2026-06-26,S001,P010,52
2026-06-26,S001,P011,16
2026-06-26,S001,P012,38
2026-06-26,S001,P013,32
2026-06-26,S001,P014,16
2026-06-26,S001,P015,31
2026-06-26,S001,P016,49
2026-06-26,S001,P017,34
2026-06-26,S001,P018,44
2026-06-26,S001,P019,21
2026-06-26,S001,P020,41
2026-06-26,S002,P001,19
2026-06-26,S002,P002,69
2026-06-26,S002,P003,68
2026-06-26,S002,P004,19
2026-06-26,S002,P005,31
2026-06-26,S002,P006,25
2026-06-26,S002,P007,22
2026-06-26,S002,P008,36
2026-06-26,S002,P009,17
2026-06-26,S002,P010,22
2026-06-26,S002,P011,20
2026-06-26,S002,P012,18
2026-06-26,S002,P013,41
2026-06-26,S002,P014,12
2026-06-26,S002,P015,44
2026-06-26,S002,P016,45
2026-06-26,S002,P017,10
2026-06-26,S002,P018,27
2026-06-26,S002,P019,58
2026-06-26,S002,P020,74
2026-06-26,S003,P001,15
2026-06-26,S003,P002,58
2026-06-26,S003,P003,35
2026-06-26,S003,P004,24
2026-06-26,S003,P005,29
2026-06-26,S003,P006,41
2026-06-26,S003,P007,27
2026-06-26,S003,P008,47
2026-06-26,S003,P009,19
2026-06-26,S003,P010,42
2026-06-26,S003,P011,17
2026-06-26,S003,P012,30
2026-06-26,S003,P013,51
2026-06-26,S003,P014,13
2026-06-26,S003,P015,42
2026-06-26,S003,P016,52
2026-06-26,S003,P017,53
2026-06-26,S003,P018,20
2026-06-26,S003,P019,36
2026-06-26,S003,P020,61
2026-06-27,S001,P001,22
2026-06-27,S001,P002,44
2026-06-27,S001,P003,51
2026-06-27,S001,P004,13
2026-06-27,S001,P005,50
2026-06-27,S001,P006,21
2026-06-27,S001,P007,26
2026-06-27,S001,P008,13
2026-06-27,S001,P009,15
2026-06-27,S001,P010,48
2026-06-27,S001,P011,10
2026-06-27,S001,P012,32
2026-06-27,S001,P013,21
2026-06-27,S001,P014,15
2026-06-27,S001,P015,24
2026-06-27,S001,P016,49
2026-06-27,S001,P017,27
2026-06-27,S001,P018,43
2026-06-27,S001,P019,16
2026-06-27,S001,P020,34
2026-06-27,S002,P001,21
2026-06-27,S002,P002,65
2026-06-27,S002,P003,68
2026-06-27,S002,P004,19
2026-06-27,S002,P005,26
2026-06-27,S002,P006,21
2026-06-27,S002,P007,20
2026-06-27,S002,P008,31
2026-06-27,S002,P009,17
2026-06-27,S002,P010,22
2026-06-27,S002,P011,20
2026-06-27,S002,P012,14
2026-06-27,S002,P013,32
2026-06-27,S002,P014,20
2026-06-27,S002,P015,44
2026-06-27,S002,P016,39
2026-06-27,S002,P017,65
2026-06-27,S002,P018,22
2026-06-27,S002,P019,58
2026-06-27,S002,P020,71
2026-06-27,S003,P001,16
2026-06-27,S003,P002,55
2026-06-27,S003,P003,30
2026-06-27,S003,P004,23
2026-06-27,S003,P005,21
2026-06-27,S003,P006,38
2026-06-27,S003,P007,27
2026-06-27,S003,P008,47
2026-06-27,S003,P009,13
2026-06-27,S003,P010,39
2026-06-27,S003,P011,16
2026-06-27,S003,P012,26
2026-06-27,S003,P013,48
2026-06-27,S003,P014,15
2026-06-27,S003,P015,36
2026-06-27,S003,P016,49
2026-06-27,S003,P017,48
2026-06-27,S003,P018,14
2026-06-27,S003,P019,36
2026-06-27,S003,P020,59
2026-06-28,S001,P001,17
2026-06-28,S001,P002,40
2026-06-28,S001,P003,45
2026-06-28,S001,P004,47
2026-06-28,S001,P005,41
2026-06-28,S001,P006,21
2026-06-28,S001,P007,20
2026-06-28,S001,P008,56
2026-06-28,S001,P009,11
2026-06-28,S001,P010,45
2026-06-28,S001,P011,44
2026-06-28,S001,P012,32
2026-06-28,S001,P013,13
2026-06-28,S001,P014,15
2026-06-28,S001,P015,21
2026-06-28,S001,P016,48
2026-06-28,S001,P017,26
2026-06-28,S001,P018,42
2026-06-28,S001,P019,14
2026-06-28,S001,P020,27
2026-06-28,S002,P001,17
2026-06-28,S002,P002,60
2026-06-28,S002,P003,66
2026-06-28,S002,P004,15
2026-06-28,S002,P005,16
2026-06-28,S002,P006,17
2026-06-28,S002,P007,16
2026-06-28,S002,P008,27
2026-06-28,S002,P009,16
2026-06-28,S002,P010,21
2026-06-28,S002,P011,14
2026-06-28,S002,P012,11
2026-06-28,S002,P013,26
2026-06-28,S002,P014,17
2026-06-28,S002,P015,42
2026-06-28,S002,P016,39
2026-06-28,S002,P017,58
2026-06-28,S002,P018,15
2026-06-28,S002,P019,57
2026-06-28,S002,P020,70
2026-06-28,S003,P001,11
2026-06-28,S003,P002,49
2026-06-28,S003,P003,28
2026-06-28,S003,P004,22
2026-06-28,S003,P005,17
2026-06-28,S003,P006,32
2026-06-28,S003,P007,22
2026-06-28,S003,P008,40
2026-06-28,S003,P009,11
2026-06-28,S003,P010,32
2026-06-28,S003,P011,16
2026-06-28,S003,P012,23
2026-06-28,S003,P013,41
2026-06-28,S003,P014,15
2026-06-28,S003,P015,36
2026-06-28,S003,P016,47
2026-06-28,S003,P017,43
2026-06-28,S003,P018,10
2026-06-28,S003,P019,34
2026-06-28,S003,P020,54
2026-06-29,S001,P001,22
2026-06-29,S001,P002,40
2026-06-29,S001,P003,39
2026-06-29,S001,P004,41
2026-06-29,S001,P005,35
2026-06-29,S001,P006,20
2026-06-29,S001,P007,17
2026-06-29,S001,P008,54
2026-06-29,S001,P009,18
2026-06-29,S001,P010,38
2026-06-29,S001,P011,44
2026-06-29,S001,P012,25
2026-06-29,S001,P013,67
2026-06-29,S001,P014,11
2026-06-29,S001,P015,19
2026-06-29,S001,P016,46
2026-06-29,S001,P017,21
2026-06-29,S001,P018,42
2026-06-29,S001,P019,13
2026-06-29,S001,P020,26
2026-06-29,S002,P001,23
2026-06-29,S002,P002,58
2026-06-29,S002,P003,61
2026-06-29,S002,P004,10
2026-06-29,S002,P005,13
2026-06-29,S002,P006,16
2026-06-29,S002,P007,13
2026-06-29,S002,P008,27
2026-06-29,S002,P009,10
2026-06-29,S002,P010,21
2026-06-29,S002,P011,14
2026-06-29,S002,P012,37
2026-06-29,S002,P013,21
2026-06-29,S002,P014,16
2026-06-29,S002,P015,42
2026-06-29,S002,P016,32
2026-06-29,S002,P017,52
2026-06-29,S002,P018,11
2026-06-29,S002,P019,51
2026-06-29,S002,P020,63
2026-06-29,S003,P001,17
2026-06-29,S003,P002,45
2026-06-29,S003,P003,23
2026-06-29,S003,P004,15
2026-06-29,S003,P005,61
2026-06-29,S003,P006,27
2026-06-29,S003,P007,19
2026-06-29,S003,P008,38
2026-06-29,S003,P009,22
2026-06-29,S003,P010,30
2026-06-29,S003,P011,10
2026-06-29,S003,P012,19
2026-06-29,S003,P013,35
2026-06-29,S003,P014,15
2026-06-29,S003,P015,30
2026-06-29,S003,P016,43
2026-06-29,S003,P017,41
2026-06-29,S003,P018,10
2026-06-29,S003,P019,27
2026-06-29,S003,P020,48
2026-06-30,S001,P001,14
2026-06-30,S001,P002,38
2026-06-30,S001,P003,34
2026-06-30,S001,P004,38
2026-06-30,S001,P005,24
2026-06-30,S001,P006,14
2026-06-30,S001,P007,10
2026-06-30,S001,P008,47
2026-06-30,S001,P009,11
2026-06-30,S001,P010,32
2026-06-30,S001,P011,37
2026-06-30,S001,P012,20
2026-06-30,S001,P013,58
2026-06-30,S001,P014,12
2026-06-30,S001,P015,16
2026-06-30,S001,P016,43
2026-06-30,S001,P017,18
2026-06-30,S001,P018,39
2026-06-30,S001,P019,10
2026-06-30,S001,P020,21
2026-06-30,S002,P001,11
2026-06-30,S002,P002,53
2026-06-30,S002,P003,57
2026-06-30,S002,P004,57
2026-06-30,S002,P005,37
2026-06-30,S002,P006,53
2026-06-30,S002,P007,35
2026-06-30,S002,P008,24
2026-06-30,S002,P009,17
2026-06-30,S002,P010,19
2026-06-30,S002,P011,66
2026-06-30,S002,P012,31
2026-06-30,S002,P013,14
2026-06-30,S002,P014,16
2026-06-30,S002,P015,39
2026-06-30,S002,P016,26
2026-06-30,S002,P017,50
2026-06-30,S002,P018,41
2026-06-30,S002,P019,45
2026-06-30,S002,P020,60
2026-06-30,S003,P001,10
2026-06-30,S003,P002,40
2026-06-30,S003,P003,16
2026-06-30,S003,P004,12
2026-06-30,S003,P005,54
2026-06-30,S003,P006,22
2026-06-30,S003,P007,19
2026-06-30,S003,P008,37
2026-06-30,S003,P009,21
2026-06-30,S003,P010,29
2026-06-30,S003,P011,10
2026-06-30,S003,P012,19
2026-06-30,S003,P013,31
2026-06-30,S003,P014,14
2026-06-30,S003,P015,25
2026-06-30,S003,P016,38
2026-06-30,S003,P017,38
2026-06-30,S003,P018,46
2026-06-30,S003,P019,23
2026-06-30,S003,P020,47
2026-07-01,S001,P001,19
2026-07-01,S001,P002,31
2026-07-01,S001,P003,27
2026-07-01,S001,P004,33
2026-07-01,S001,P005,18
2026-07-01,S001,P006,10
2026-07-01,S001,P007,69
2026-07-01,S001,P008,45
2026-07-01,S001,P009,16
2026-07-01,S001,P010,26
2026-07-01,S001,P011,36
2026-07-01,S001,P012,14
2026-07-01,S001,P013,51
2026-07-01,S001,P014,16
2026-07-01,S001,P015,15
2026-07-01,S001,P016,41
2026-07-01,S001,P017,11
2026-07-01,S001,P018,38
2026-07-01,S001,P019,10
2026-07-01,S001,P020,19
2026-07-01,S002,P001,11
2026-07-01,S002,P002,46
2026-07-01,S002,P003,55
2026-07-01,S002,P004,57
2026-07-01,S002,P005,27
2026-07-01,S002,P006,51
2026-07-01,S002,P007,28
2026-07-01,S002,P008,24
2026-07-01,S002,P009,10
2026-07-01,S002,P010,14
2026-07-01,S002,P011,61
2026-07-01,S002,P012,30
2026-07-01,S002,P013,43
2026-07-01,S002,P014,14
2026-07-01,S002,P015,35
2026-07-01,S002,P016,20
2026-07-01,S002,P017,48
2026-07-01,S002,P018,40
2026-07-01,S002,P019,42
2026-07-01,S002,P020,55
2026-07-01,S003,P001,14
2026-07-01,S003,P002,33
2026-07-01,S003,P003,16
2026-07-01,S003,P004,41
2026-07-01,S003,P005,45
2026-07-01,S003,P006,19
2026-07-01,S003,P007,15
2026-07-01,S003,P008,37
2026-07-01,S003,P009,14
2026-07-01,S003,P010,24
2026-07-01,S003,P011,36
2026-07-01,S003,P012,16
2026-07-01,S003,P013,23
2026-07-01,S003,P014,18
2026-07-01,S003,P015,20
2026-07-01,S003,P016,38
2026-07-01,S003,P017,34
2026-07-01,S003,P018,39
2026-07-01,S003,P019,22
2026-07-01,S003,P020,42
2026-07-02,S001,P001,16
2026-07-02,S001,P002,31
2026-07-02,S001,P003,27
2026-07-02,S001,P004,29
2026-07-02,S001,P005,64
2026-07-02,S001,P006,53
2026-07-02,S001,P007,69
2026-07-02,S001,P008,41
2026-07-02,S001,P009,10
2026-07-02,S001,P010,21
2026-07-02,S001,P011,31
2026-07-02,S001,P012,59
2026-07-02,S001,P013,43
2026-07-02,S001,P014,11
2026-07-02,S001,P015,11
2026-07-02,S001,P016,38
2026-07-02,S001,P017,47
2026-07-02,S001,P018,34
2026-07-02,S001,P019,62
2026-07-02,S001,P020,18
2026-07-02,S002,P001,9
2026-07-02,S002,P002,44
2026-07-02,S002,P003,54
2026-07-02,S002,P004,54
2026-07-02,S002,P005,23
2026-07-02,S002,P006,46
2026-07-02,S002,P007,27
2026-07-02,S002,P008,22
2026-07-02,S002,P009,13
2026-07-02,S002,P010,13
2026-07-02,S002,P011,61
2026-07-02,S002,P012,30
2026-07-02,S002,P013,36
2026-07-02,S002,P014,12
2026-07-02,S002,P015,28
2026-07-02,S002,P016,15
2026-07-02,S002,P017,47
2026-07-02,S002,P018,39
2026-07-02,S002,P019,42
2026-07-02,S002,P020,53
2026-07-02,S003,P001,16
2026-07-02,S003,P002,32
2026-07-02,S003,P003,15
2026-07-02,S003,P004,41
2026-07-02,S003,P005,36
2026-07-02,S003,P006,16
2026-07-02,S003,P007,15
2026-07-02,S003,P008,36
2026-07-02,S003,P009,18
2026-07-02,S003,P010,21
2026-07-02,S003,P011,29
2026-07-02,S003,P012,13
2026-07-02,S003,P013,13
2026-07-02,S003,P014,11
2026-07-02,S003,P015,16
2026-07-02,S003,P016,38
2026-07-02,S003,P017,27
2026-07-02,S003,P018,37
2026-07-02,S003,P019,22
2026-07-02,S003,P020,41
2026-07-03,S001,P001,11
2026-07-03,S001,P002,27
2026-07-03,S001,P003,25
2026-07-03,S001,P004,26
2026-07-03,S001,P005,61
2026-07-03,S001,P006,50
2026-07-03,S001,P007,67
2026-07-03,S001,P008,36
2026-07-03,S001,P009,14
2026-07-03,S001,P010,15
2026-07-03,S001,P011,27
2026-07-03,S001,P012,53
2026-07-03,S001,P013,36
2026-07-03,S001,P014,14
2026-07-03,S001,P015,46
2026-07-03,S001,P016,38
2026-07-03,S001,P017,43
2026-07-03,S001,P018,30
2026-07-03,S001,P019,60
2026-07-03,S001,P020,17
2026-07-03,S002,P001,19
2026-07-03,S002,P002,39
2026-07-03,S002,P003,54
2026-07-03,S002,P004,48
2026-07-03,S002,P005,17
2026-07-03,S002,P006,46
2026-07-03,S002,P007,26
2026-07-03,S002,P008,17
2026-07-03,S002,P009,23
2026-07-03,S002,P010,12
2026-07-03,S002,P011,57
2026-07-03,S002,P012,25
2026-07-03,S002,P013,25
2026-07-03,S002,P014,15
2026-07-03,S002,P015,21
2026-07-03,S002,P016,11
2026-07-03,S002,P017,40
2026-07-03,S002,P018,34
2026-07-03,S002,P019,39
2026-07-03,S002,P020,50
2026-07-03,S003,P001,12
2026-07-03,S003,P002,27
2026-07-03,S003,P003,63
2026-07-03,S003,P004,34
2026-07-03,S003,P005,26
2026-07-03,S003,P006,63
2026-07-03,S003,P007,42
2026-07-03,S003,P008,34
2026-07-03,S003,P009,12
2026-07-03,S003,P010,15
2026-07-03,S003,P011,29
2026-07-03,S003,P012,11
2026-07-03,S003,P013,37
2026-07-03,S003,P014,15
2026-07-03,S003,P015,16
2026-07-03,S003,P016,32
2026-07-03,S003,P017,25
2026-07-03,S003,P018,35
2026-07-03,S003,P019,20
2026-07-03,S003,P020,38
2026-07-04,S001,P001,19
2026-07-04,S001,P002,20
2026-07-04,S001,P003,23
2026-07-04,S001,P004,22
2026-07-04,S001,P005,53
2026-07-04,S001,P006,50
2026-07-04,S001,P007,60
2026-07-04,S001,P008,30
2026-07-04,S001,P009,12
2026-07-04,S001,P010,11
2026-07-04,S001,P011,23
2026-07-04,S001,P012,50
2026-07-04,S001,P013,28
2026-07-04,S001,P014,18
2026-07-04,S001,P015,40
2026-07-04,S001,P016,36
2026-07-04,S001,P017,36
2026-07-04,S001,P018,30
2026-07-04,S001,P019,55
2026-07-04,S001,P020,16
2026-07-04,S002,P001,14
2026-07-04,S002,P002,32
2026-07-04,S002,P003,50
2026-07-04,S002,P004,46
2026-07-04,S002,P005,47
2026-07-04,S002,P006,40
2026-07-04,S002,P007,19
2026-07-04,S002,P008,17
2026-07-04,S002,P009,19
2026-07-04,S002,P010,10
2026-07-04,S002,P011,52
2026-07-04,S002,P012,21
2026-07-04,S002,P013,17
2026-07-04,S002,P014,13
2026-07-04,S002,P015,17
2026-07-04,S002,P016,54
2026-07-04,S002,P017,38
2026-07-04,S002,P018,29
2026-07-04,S002,P019,32
2026-07-04,S002,P020,49
2026-07-04,S003,P001,17
2026-07-04,S003,P002,21
2026-07-04,S003,P003,60
2026-07-04,S003,P004,31
2026-07-04,S003,P005,18
2026-07-04,S003,P006,58
2026-07-04,S003,P007,35
2026-07-04,S003,P008,30
2026-07-04,S003,P009,21
2026-07-04,S003,P010,10
2026-07-04,S003,P011,26
2026-07-04,S003,P012,54
2026-07-04,S003,P013,31
2026-07-04,S003,P014,12
2026-07-04,S003,P015,64
2026-07-04,S003,P016,32
2026-07-04,S003,P017,20
2026-07-04,S003,P018,34
2026-07-04,S003,P019,14
2026-07-04,S003,P020,36
2026-07-05,S001,P001,12
2026-07-05,S001,P002,13
2026-07-05,S001,P003,16
2026-07-05,S001,P004,18
2026-07-05,S001,P005,47
2026-07-05,S001,P006,44
2026-07-05,S001,P007,57
2026-07-05,S001,P008,26
2026-07-05,S001,P009,10
2026-07-05,S001,P010,34
2026-07-05,S001,P011,16
2026-07-05,S001,P012,47
2026-07-05,S001,P013,23
2026-07-05,S001,P014,13
2026-07-05,S001,P015,35
2026-07-05,S001,P016,29
2026-07-05,S001,P017,34
2026-07-05,S001,P018,26
2026-07-05,S001,P019,50
2026-07-05,S001,P020,54
2026-07-05,S002,P001,22
2026-07-05,S002,P002,31
2026-07-05,S002,P003,46
2026-07-05,S002,P004,46
2026-07-05,S002,P005,40
2026-07-05,S002,P006,37
2026-07-05,S002,P007,13
2026-07-05,S002,P008,11
2026-07-05,S002,P009,19
2026-07-05,S002,P010,47
2026-07-05,S002,P011,49
2026-07-05,S002,P012,19
2026-07-05,S002,P013,11
2026-07-05,S002,P014,13
2026-07-05,S002,P015,11
2026-07-05,S002,P016,53
2026-07-05,S002,P017,33
2026-07-05,S002,P018,22
2026-07-05,S002,P019,30
2026-07-05,S002,P020,42
2026-07-05,S003,P001,22
2026-07-05,S003,P002,14
2026-07-05,S003,P003,55
2026-07-05,S003,P004,30
2026-07-05,S003,P005,51
2026-07-05,S003,P006,55
2026-07-05,S003,P007,28
2026-07-05,S003,P008,26
2026-07-05,S003,P009,19
2026-07-05,S003,P010,53
2026-07-05,S003,P011,26
2026-07-05,S003,P012,53
2026-07-05,S003,P013,27
2026-07-05,S003,P014,15
2026-07-05,S003,P015,62
2026-07-05,S003,P016,27
2026-07-05,S003,P017,14
2026-07-05,S003,P018,34
2026-07-05,S003,P019,53
2026-07-05,S003,P020,30
2026-07-06,S001,P001,20
2026-07-06,S001,P002,13
2026-07-06,S001,P003,12
2026-07-06,S001,P004,13
2026-07-06,S001,P005,45
2026-07-06,S001,P006,42
2026-07-06,S001,P007,50
2026-07-06,S001,P008,25
2026-07-06,S001,P009,16
2026-07-06,S001,P010,32
2026-07-06,S001,P011,15
2026-07-06,S001,P012,45
2026-07-06,S001,P013,18
2026-07-06,S001,P014,18
2026-07-06,S001,P015,30
2026-07-06,S001,P016,28
2026-07-06,S001,P017,28
2026-07-06,S001,P018,21
2026-07-06,S001,P019,49
2026-07-06,S001,P020,47
2026-07-06,S002,P001,14
2026-07-06,S002,P002,25
2026-07-06,S002,P003,40
2026-07-06,S002,P004,44
2026-07-06,S002,P005,36
2026-07-06,S002,P006,30
2026-07-06,S002,P007,11
2026-07-06,S002,P008,10
2026-07-06,S002,P009,15
2026-07-06,S002,P010,44
2026-07-06,S002,P011,46
2026-07-06,S002,P012,19
2026-07-06,S002,P013,48
2026-07-06,S002,P014,11
2026-07-06,S002,P015,11
2026-07-06,S002,P016,50
2026-07-06,S002,P017,30
2026-07-06,S002,P018,20
2026-07-06,S002,P019,28
2026-07-06,S002,P020,37
2026-07-06,S003,P001,12
2026-07-06,S003,P002,34
2026-07-06,S003,P003,51
2026-07-06,S003,P004,23
2026-07-06,S003,P005,46
2026-07-06,S003,P006,54
2026-07-06,S003,P007,28
2026-07-06,S003,P008,23
2026-07-06,S003,P009,19
2026-07-06,S003,P010,50
2026-07-06,S003,P011,23
2026-07-06,S003,P012,46
2026-07-06,S003,P013,23
2026-07-06,S003,P014,14
2026-07-06,S003,P015,57
2026-07-06,S003,P016,25
2026-07-06,S003,P017,46
2026-07-06,S003,P018,32
2026-07-06,S003,P019,53
2026-07-06,S003,P020,26
2026-07-07,S001,P001,12
2026-07-07,S001,P002,42
2026-07-07,S001,P003,50
2026-07-07,S001,P004,45
2026-07-07,S001,P005,36
2026-07-07,S001,P006,36
2026-07-07,S001,P007,49
2026-07-07,S001,P008,21
2026-07-07,S001,P009,14
2026-07-07,S001,P010,25
2026-07-07,S001,P011,47
2026-07-07,S001,P012,43
2026-07-07,S001,P013,15
2026-07-07,S001,P014,12
2026-07-07,S001,P015,29
2026-07-07,S001,P016,25
2026-07-07,S001,P017,25
2026-07-07,S001,P018,17
2026-07-07,S001,P019,46
2026-07-07,S001,P020,43
2026-07-07,S002,P001,9
2026-07-07,S002,P002,22
2026-07-07,S002,P003,36
2026-07-07,S002,P004,41
2026-07-07,S002,P005,32
2026-07-07,S002,P006,30
2026-07-07,S002,P007,44
2026-07-07,S002,P008,43
2026-07-07,S002,P009,19
2026-07-07,S002,P010,39
2026-07-07,S002,P011,39
2026-07-07,S002,P012,13
2026-07-07,S002,P013,41
2026-07-07,S002,P014,17
2026-07-07,S002,P015,47
2026-07-07,S002,P016,49
2026-07-07,S002,P017,29
2026-07-07,S002,P018,20
2026-07-07,S002,P019,28
2026-07-07,S002,P020,37
2026-07-07,S003,P001,13
2026-07-07,S003,P002,30
2026-07-07,S003,P003,44
2026-07-07,S003,P004,17
2026-07-07,S003,P005,42
2026-07-07,S003,P006,54
2026-07-07,S003,P007,23
2026-07-07,S003,P008,20
2026-07-07,S003,P009,16
2026-07-07,S003,P010,44
2026-07-07,S003,P011,18
2026-07-07,S003,P012,45
2026-07-07,S003,P013,14
2026-07-07,S003,P014,14
2026-07-07,S003,P015,53
2026-07-07,S003,P016,25
2026-07-07,S003,P017,45
2026-07-07,S003,P018,28
2026-07-07,S003,P019,51
2026-07-07,S003,P020,22
2026-07-08,S001,P001,8
2026-07-08,S001,P002,42
2026-07-08,S001,P003,43
2026-07-08,S001,P004,43
2026-07-08,S001,P005,34
2026-07-08,S001,P006,35
2026-07-08,S001,P007,46
2026-07-08,S001,P008,14
2026-07-08,S001,P009,10
2026-07-08,S001,P010,21
2026-07-08,S001,P011,47
2026-07-08,S001,P012,36
2026-07-08,S001,P013,11
2026-07-08,S001,P014,15
2026-07-08,S001,P015,23
2026-07-08,S001,P016,19
2026-07-08,S001,P017,25
2026-07-08,S001,P018,17
2026-07-08,S001,P019,39
2026-07-08,S001,P020,37
2026-07-08,S002,P001,4
2026-07-08,S002,P002,22
2026-07-08,S002,P003,36
2026-07-08,S002,P004,40
2026-07-08,S002,P005,24
2026-07-08,S002,P006,23
2026-07-08,S002,P007,41
2026-07-08,S002,P008,39
2026-07-08,S002,P009,19
2026-07-08,S002,P010,35
2026-07-08,S002,P011,36
2026-07-08,S002,P012,10
2026-07-08,S002,P013,32
2026-07-08,S002,P014,17
2026-07-08,S002,P015,41
2026-07-08,S002,P016,42
2026-07-08,S002,P017,26
2026-07-08,S002,P018,20
2026-07-08,S002,P019,24
2026-07-08,S002,P020,32
2026-07-08,S003,P001,20
2026-07-08,S003,P002,23
2026-07-08,S003,P003,42
2026-07-08,S003,P004,12
2026-07-08,S003,P005,34
2026-07-08,S003,P006,49
2026-07-08,S003,P007,18
2026-07-08,S003,P008,14
2026-07-08,S003,P009,14
2026-07-08,S003,P010,38
2026-07-08,S003,P011,13
2026-07-08,S003,P012,38
2026-07-08,S003,P013,39
2026-07-08,S003,P014,22
2026-07-08,S003,P015,47
2026-07-08,S003,P016,20
2026-07-08,S003,P017,39
2026-07-08,S003,P018,27
2026-07-08,S003,P019,47
2026-07-08,S003,P020,20
2026-07-09,S001,P001,14
2026-07-09,S001,P002,35
2026-07-09,S001,P003,36
